FrameIndex,Frame,Class_0,Class_0_pos,Class_0_total,Class_1,Class_1_pos,Class_1_total,Class_2,Class_2_pos,Class_2_total,Class_3,Class_3_pos,Class_3_total,Class_4,Class_4_pos,Class_4_total,Class_5,Class_5_pos,Class_5_total,Class_6,Class_6_pos,Class_6_total
153,306,0.43333333333333335,221,390,0.496551724137931,146,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.30000000000000004,7,10,0.2142857142857143,22,28,0.8125,15,80
154,308,0.4358974358974359,220,390,0.503448275862069,144,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.30000000000000004,7,10,0.2142857142857143,22,28,0.8125,15,80
155,310,0.4358974358974359,220,390,0.506896551724138,143,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
156,312,0.43846153846153846,219,390,0.5103448275862069,142,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
157,314,0.43846153846153846,219,390,0.5137931034482759,141,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
158,316,0.43846153846153846,219,390,0.5137931034482759,141,290,0.5419847328244275,60,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
159,318,0.43846153846153846,219,390,0.5137931034482759,141,290,0.5648854961832062,57,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
160,320,0.44358974358974357,217,390,0.5172413793103448,140,290,0.5648854961832062,57,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
161,322,0.4461538461538461,216,390,0.5206896551724138,139,290,0.5648854961832062,57,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
162,324,0.4487179487179487,215,390,0.5241379310344827,138,290,0.5648854961832062,57,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
163,326,0.4538461538461539,213,390,0.5241379310344827,138,290,0.5725190839694656,56,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
164,328,0.458974358974359,211,390,0.5275862068965518,137,290,0.5725190839694656,56,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
165,330,0.4641025641025641,209,390,0.5275862068965518,137,290,0.5725190839694656,56,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.8125,15,80
166,332,0.4666666666666667,208,390,0.5310344827586206,136,290,0.5725190839694656,56,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.825,14,80
167,334,0.4666666666666667,208,390,0.5310344827586206,136,290,0.5801526717557253,55,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.825,14,80
168,336,0.46923076923076923,207,390,0.5344827586206897,135,290,0.5801526717557253,55,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.825,14,80
169,338,0.4717948717948718,206,390,0.5344827586206897,135,290,0.5877862595419847,54,131,0.7272727272727273,6,22,0.4,6,10,0.2142857142857143,22,28,0.825,14,80
170,340,0.47435897435897434,205,390,0.5344827586206897,135,290,0.5877862595419847,54,131,0.7727272727272727,5,22,0.4,6,10,0.2142857142857143,22,28,0.8375,13,80
171,342,0.4769230769230769,204,390,0.5344827586206897,135,290,0.5954198473282443,53,131,0.7727272727272727,5,22,0.4,6,10,0.2142857142857143,22,28,0.8375,13,80
172,344,0.47948717948717945,203,390,0.5344827586206897,135,290,0.5954198473282443,53,131,0.7727272727272727,5,22,0.4,6,10,0.2142857142857143,22,28,0.8375,13,80
173,346,0.47948717948717945,203,390,0.5379310344827586,134,290,0.6030534351145038,52,131,0.7727272727272727,5,22,0.4,6,10,0.2142857142857143,22,28,0.8375,13,80
174,348,0.47948717948717945,203,390,0.5379310344827586,134,290,0.6030534351145038,52,131,0.7727272727272727,5,22,0.4,6,10,0.25,21,28,0.8375,13,80
175,350,0.47948717948717945,203,390,0.5379310344827586,134,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
176,352,0.47948717948717945,203,390,0.5413793103448277,133,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
177,354,0.47948717948717945,203,390,0.5448275862068965,132,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
178,356,0.47948717948717945,203,390,0.5448275862068965,132,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
179,358,0.47948717948717945,203,390,0.5448275862068965,132,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
180,360,0.47948717948717945,203,390,0.5448275862068965,132,290,0.6030534351145038,52,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
181,362,0.482051282051282,202,390,0.5517241379310345,130,290,0.6106870229007634,51,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
182,364,0.48461538461538467,201,390,0.5517241379310345,130,290,0.6106870229007634,51,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
183,366,0.48461538461538467,201,390,0.5517241379310345,130,290,0.6106870229007634,51,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
184,368,0.48461538461538467,201,390,0.5517241379310345,130,290,0.6183206106870229,50,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
185,370,0.48461538461538467,201,390,0.5517241379310345,130,290,0.6183206106870229,50,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
186,372,0.4897435897435898,199,390,0.5586206896551724,128,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
187,374,0.4897435897435898,199,390,0.5586206896551724,128,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
188,376,0.4897435897435898,199,390,0.5586206896551724,128,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
189,378,0.4948717948717949,197,390,0.5620689655172414,127,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
190,380,0.49743589743589745,196,390,0.5655172413793104,126,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.8375,13,80
191,382,0.49743589743589745,196,390,0.5655172413793104,126,290,0.6259541984732824,49,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.85,12,80
192,384,0.5,195,390,0.5689655172413793,125,290,0.633587786259542,48,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.85,12,80
193,386,0.5025641025641026,194,390,0.5689655172413793,125,290,0.633587786259542,48,131,0.8181818181818181,4,22,0.4,6,10,0.25,21,28,0.85,12,80
194,388,0.5051282051282051,193,390,0.5689655172413793,125,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
195,390,0.5051282051282051,193,390,0.5689655172413793,125,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
196,392,0.5051282051282051,193,390,0.5758620689655172,123,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
197,394,0.5076923076923077,192,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
198,396,0.5076923076923077,192,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
199,398,0.5076923076923077,192,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
200,400,0.5076923076923077,192,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
201,402,0.5102564102564102,191,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
202,404,0.5102564102564102,191,390,0.5793103448275863,122,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
203,406,0.5153846153846153,189,390,0.5827586206896551,121,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
204,408,0.5153846153846153,189,390,0.5862068965517242,120,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
205,410,0.5179487179487179,188,390,0.5862068965517242,120,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
206,412,0.5179487179487179,188,390,0.5862068965517242,120,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
207,414,0.5179487179487179,188,390,0.5862068965517242,120,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
208,416,0.5179487179487179,188,390,0.5896551724137931,119,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
209,418,0.5179487179487179,188,390,0.5931034482758621,118,290,0.633587786259542,48,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
210,420,0.5179487179487179,188,390,0.5931034482758621,118,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
211,422,0.5205128205128204,187,390,0.5931034482758621,118,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
212,424,0.5205128205128204,187,390,0.6,116,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
213,426,0.523076923076923,186,390,0.603448275862069,115,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
214,428,0.5282051282051282,184,390,0.603448275862069,115,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
215,430,0.5282051282051282,184,390,0.6068965517241379,114,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
216,432,0.5282051282051282,184,390,0.6103448275862069,113,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
217,434,0.5307692307692308,183,390,0.6137931034482759,112,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
218,436,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
219,438,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
220,440,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
221,442,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
222,444,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
223,446,0.5307692307692308,183,390,0.6172413793103448,111,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
224,448,0.5307692307692308,183,390,0.6206896551724138,110,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
225,450,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
226,452,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
227,454,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
228,456,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
229,458,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
230,460,0.5307692307692308,183,390,0.6275862068965516,108,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
231,462,0.5307692307692308,183,390,0.6310344827586207,107,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
232,464,0.5307692307692308,183,390,0.6310344827586207,107,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
233,466,0.5333333333333333,182,390,0.6310344827586207,107,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
234,468,0.5333333333333333,182,390,0.6344827586206896,106,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
235,470,0.5358974358974359,181,390,0.6344827586206896,106,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
236,472,0.5358974358974359,181,390,0.6344827586206896,106,290,0.6412213740458015,47,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
237,474,0.5358974358974359,181,390,0.6379310344827587,105,290,0.6488549618320612,46,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.85,12,80
238,476,0.5384615384615384,180,390,0.6379310344827587,105,290,0.6488549618320612,46,131,0.8636363636363636,3,22,0.4,6,10,0.25,21,28,0.8625,11,80
239,478,0.5410256410256411,179,390,0.6379310344827587,105,290,0.6488549618320612,46,131,0.8636363636363636,3,22,0.4,6,10,0.2857142857142857,20,28,0.8625,11,80
